,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
348,Tamil Nadu,COIMBATORE,2003,Whole Year ,Bottle Gourd,6,0
349,Tamil Nadu,COIMBATORE,2003,Whole Year ,Brinjal,553,6182
350,Tamil Nadu,COIMBATORE,2003,Whole Year ,Cabbage,5,318
351,Tamil Nadu,COIMBATORE,2003,Whole Year ,Cardamom,813,63
352,Tamil Nadu,COIMBATORE,2003,Whole Year ,Cashewnut,249,86
353,Tamil Nadu,COIMBATORE,2003,Whole Year ,Cauliflower,55,0
354,Tamil Nadu,COIMBATORE,2003,Whole Year ,Citrus Fruit,59,62
355,Tamil Nadu,COIMBATORE,2003,Whole Year ,Coconut ,99381,690200
356,Tamil Nadu,COIMBATORE,2003,Whole Year ,Coriander,1747,911
357,Tamil Nadu,COIMBATORE,2003,Whole Year ,Cucumber,47,0
358,Tamil Nadu,COIMBATORE,2003,Whole Year ,Drum Stick,60,0
359,Tamil Nadu,COIMBATORE,2003,Whole Year ,Dry chillies,1410,724
360,Tamil Nadu,COIMBATORE,2003,Whole Year ,Grapes,365,1638
361,Tamil Nadu,COIMBATORE,2003,Whole Year ,Jack Fruit,14,135
362,Tamil Nadu,COIMBATORE,2003,Whole Year ,Lab-Lab,244,0
363,Tamil Nadu,COIMBATORE,2003,Whole Year ,Mango,3793,10951
364,Tamil Nadu,COIMBATORE,2003,Whole Year ,Onion,1330,18824
365,Tamil Nadu,COIMBATORE,2003,Whole Year ,Orange,12,24
366,Tamil Nadu,COIMBATORE,2003,Whole Year ,Other Citrus Fruit,213,0
367,Tamil Nadu,COIMBATORE,2003,Whole Year ,Other Fresh Fruits,382,0
368,Tamil Nadu,COIMBATORE,2003,Whole Year ,Other Vegetables,322,0
369,Tamil Nadu,COIMBATORE,2003,Whole Year ,Papaya,218,0
370,Tamil Nadu,COIMBATORE,2003,Whole Year ,Pome Fruit,156,1096
371,Tamil Nadu,COIMBATORE,2003,Whole Year ,Pome Granet,38,0
372,Tamil Nadu,COIMBATORE,2003,Whole Year ,Pump Kin,387,0
373,Tamil Nadu,COIMBATORE,2003,Whole Year ,Redish,18,0
374,Tamil Nadu,COIMBATORE,2003,Whole Year ,Ribed Guard,80,0
375,Tamil Nadu,COIMBATORE,2003,Whole Year ,Snak Guard,108,0
376,Tamil Nadu,COIMBATORE,2003,Whole Year ,Sugarcane,6299,548422
377,Tamil Nadu,COIMBATORE,2003,Whole Year ,Sweet potato,1,14
378,Tamil Nadu,COIMBATORE,2003,Whole Year ,Tapioca,459,14224
379,Tamil Nadu,COIMBATORE,2003,Whole Year ,Tomato,4386,52229
380,Tamil Nadu,COIMBATORE,2003,Whole Year ,Turmeric,1786,7945
381,Tamil Nadu,COIMBATORE,2003,Whole Year ,Water Melon,21,0
382,Tamil Nadu,COIMBATORE,2003,Whole Year ,Yam,5,0
383,Tamil Nadu,COIMBATORE,2004,Kharif     ,Arhar/Tur,296,198
384,Tamil Nadu,COIMBATORE,2004,Kharif     ,Bajra,460,865
385,Tamil Nadu,COIMBATORE,2004,Kharif     ,Castor seed,236,87
386,Tamil Nadu,COIMBATORE,2004,Kharif     ,Cotton(lint),11547,14808
387,Tamil Nadu,COIMBATORE,2004,Kharif     ,Dry ginger,1,19
388,Tamil Nadu,COIMBATORE,2004,Kharif     ,Groundnut,19147,24227
389,Tamil Nadu,COIMBATORE,2004,Kharif     ,Horse-gram,5056,2466
390,Tamil Nadu,COIMBATORE,2004,Kharif     ,Jowar,94888,32292
391,Tamil Nadu,COIMBATORE,2004,Kharif     ,Maize,24692,27779
392,Tamil Nadu,COIMBATORE,2004,Kharif     ,Moong(Green Gram),5435,2074
393,Tamil Nadu,COIMBATORE,2004,Kharif     ,Other Kharif pulses,17642,3779
394,Tamil Nadu,COIMBATORE,2004,Kharif     ,Ragi,167,261
395,Tamil Nadu,COIMBATORE,2004,Kharif     ,Rice,7239,24454
396,Tamil Nadu,COIMBATORE,2004,Kharif     ,Sesamum,1125,392
397,Tamil Nadu,COIMBATORE,2004,Kharif     ,Small millets,13,18
398,Tamil Nadu,COIMBATORE,2004,Kharif     ,Sunflower,453,482
399,Tamil Nadu,COIMBATORE,2004,Kharif     ,Urad,2186,802
400,Tamil Nadu,COIMBATORE,2004,Rabi       ,Gram,4146,3071
401,Tamil Nadu,COIMBATORE,2004,Rabi       ,Wheat,15,910330
402,Tamil Nadu,COIMBATORE,2004,Whole Year ,Arecanut,1574,1844
403,Tamil Nadu,COIMBATORE,2004,Whole Year ,Banana,6102,285671
404,Tamil Nadu,COIMBATORE,2004,Whole Year ,Cardamom,813,63
405,Tamil Nadu,COIMBATORE,2004,Whole Year ,Cashewnut,292,106
406,Tamil Nadu,COIMBATORE,2004,Whole Year ,Coconut ,100160,924200
407,Tamil Nadu,COIMBATORE,2004,Whole Year ,Coriander,1827,1329
408,Tamil Nadu,COIMBATORE,2004,Whole Year ,Dry chillies,1058,469
409,Tamil Nadu,COIMBATORE,2004,Whole Year ,Onion,1878,21165
410,Tamil Nadu,COIMBATORE,2004,Whole Year ,Sugarcane,5883,679798
411,Tamil Nadu,COIMBATORE,2004,Whole Year ,Sweet potato,2,30
412,Tamil Nadu,COIMBATORE,2004,Whole Year ,Tapioca,579,23894
413,Tamil Nadu,COIMBATORE,2004,Whole Year ,Turmeric,1822,9686
414,Tamil Nadu,COIMBATORE,2005,Kharif     ,Arhar/Tur,365,197
415,Tamil Nadu,COIMBATORE,2005,Kharif     ,Bajra,412,745
416,Tamil Nadu,COIMBATORE,2005,Kharif     ,Castor seed,486,178
417,Tamil Nadu,COIMBATORE,2005,Kharif     ,Cotton(lint),6436,5710
418,Tamil Nadu,COIMBATORE,2005,Kharif     ,Groundnut,22515,30471
419,Tamil Nadu,COIMBATORE,2005,Kharif     ,Horse-gram,4261,1837
420,Tamil Nadu,COIMBATORE,2005,Kharif     ,Jowar,77490,28383
421,Tamil Nadu,COIMBATORE,2005,Kharif     ,Maize,21662,910330
422,Tamil Nadu,COIMBATORE,2005,Kharif     ,Moong(Green Gram),4456,1579
423,Tamil Nadu,COIMBATORE,2005,Kharif     ,Other Kharif pulses,12666,3077
424,Tamil Nadu,COIMBATORE,2005,Kharif     ,Ragi,69,116
425,Tamil Nadu,COIMBATORE,2005,Kharif     ,Rice,7406,20665
426,Tamil Nadu,COIMBATORE,2005,Kharif     ,Sesamum,1478,715
427,Tamil Nadu,COIMBATORE,2005,Kharif     ,Small millets,41,28
428,Tamil Nadu,COIMBATORE,2005,Kharif     ,Soyabean,19,910330
429,Tamil Nadu,COIMBATORE,2005,Kharif     ,Sunflower,282,350
430,Tamil Nadu,COIMBATORE,2005,Kharif     ,Urad,1863,1302
431,Tamil Nadu,COIMBATORE,2005,Rabi       ,Gram,4500,3335
432,Tamil Nadu,COIMBATORE,2005,Whole Year ,Arecanut,1556,4469
433,Tamil Nadu,COIMBATORE,2005,Whole Year ,Banana,8056,395585
434,Tamil Nadu,COIMBATORE,2005,Whole Year ,Black pepper,128,25
435,Tamil Nadu,COIMBATORE,2005,Whole Year ,Cardamom,869,68
436,Tamil Nadu,COIMBATORE,2005,Whole Year ,Cashewnut,303,115
437,Tamil Nadu,COIMBATORE,2005,Whole Year ,Coconut ,101541,10709
438,Tamil Nadu,COIMBATORE,2005,Whole Year ,Coriander,2086,649
439,Tamil Nadu,COIMBATORE,2005,Whole Year ,Dry chillies,1331,756
440,Tamil Nadu,COIMBATORE,2005,Whole Year ,Onion,2366,27499
441,Tamil Nadu,COIMBATORE,2005,Whole Year ,Sugarcane,8894,1237716
442,Tamil Nadu,COIMBATORE,2005,Whole Year ,Tapioca,848,32403
443,Tamil Nadu,COIMBATORE,2005,Whole Year ,Tobacco,327,489
444,Tamil Nadu,COIMBATORE,2005,Whole Year ,Turmeric,2339,17867
445,Tamil Nadu,COIMBATORE,2006,Kharif     ,Rice,6221,24009
446,Tamil Nadu,COIMBATORE,2006,Kharif     ,Small millets,6,6
447,Tamil Nadu,COIMBATORE,2006,Rabi       ,Wheat,79,910330
448,Tamil Nadu,COIMBATORE,2006,Whole Year ,Arecanut,1602,3828
449,Tamil Nadu,COIMBATORE,2006,Whole Year ,Arhar/Tur,544,398
450,Tamil Nadu,COIMBATORE,2006,Whole Year ,Bajra,458,856
451,Tamil Nadu,COIMBATORE,2006,Whole Year ,Banana,9948,396393
452,Tamil Nadu,COIMBATORE,2006,Whole Year ,Black pepper,129,25
453,Tamil Nadu,COIMBATORE,2006,Whole Year ,Cardamom,869,68
454,Tamil Nadu,COIMBATORE,2006,Whole Year ,Cashewnut,294,134
455,Tamil Nadu,COIMBATORE,2006,Whole Year ,Castor seed,280,103
456,Tamil Nadu,COIMBATORE,2006,Whole Year ,Coconut ,104197,14829
457,Tamil Nadu,COIMBATORE,2006,Whole Year ,Coriander,1006,453
458,Tamil Nadu,COIMBATORE,2006,Whole Year ,Cotton(lint),3698,6518
459,Tamil Nadu,COIMBATORE,2006,Whole Year ,Dry chillies,1651,3304
460,Tamil Nadu,COIMBATORE,2006,Whole Year ,Garlic,1,4
461,Tamil Nadu,COIMBATORE,2006,Whole Year ,Gram,4191,3106
462,Tamil Nadu,COIMBATORE,2006,Whole Year ,Groundnut,15645,26424
463,Tamil Nadu,COIMBATORE,2006,Whole Year ,Horse-gram,4688,1587
464,Tamil Nadu,COIMBATORE,2006,Whole Year ,Jowar,79210,61651
465,Tamil Nadu,COIMBATORE,2006,Whole Year ,Maize,21528,115949
466,Tamil Nadu,COIMBATORE,2006,Whole Year ,Moong(Green Gram),4395,1760
467,Tamil Nadu,COIMBATORE,2006,Whole Year ,Onion,3223,37638
468,Tamil Nadu,COIMBATORE,2006,Whole Year ,Ragi,115,311
469,Tamil Nadu,COIMBATORE,2006,Whole Year ,Rapeseed &Mustard,1,910330
470,Tamil Nadu,COIMBATORE,2006,Whole Year ,Sesamum,1183,540
471,Tamil Nadu,COIMBATORE,2006,Whole Year ,Sugarcane,9456,1305713
472,Tamil Nadu,COIMBATORE,2006,Whole Year ,Sunflower,255,466
473,Tamil Nadu,COIMBATORE,2006,Whole Year ,Sweet potato,1,17
474,Tamil Nadu,COIMBATORE,2006,Whole Year ,Tapioca,1173,47343
475,Tamil Nadu,COIMBATORE,2006,Whole Year ,Tobacco,348,520
476,Tamil Nadu,COIMBATORE,2006,Whole Year ,Turmeric,2789,21076
477,Tamil Nadu,COIMBATORE,2006,Whole Year ,Urad,2304,1609
478,Tamil Nadu,COIMBATORE,2007,Kharif     ,Rice,6479,24456
479,Tamil Nadu,COIMBATORE,2007,Kharif     ,Small millets,6,8
480,Tamil Nadu,COIMBATORE,2007,Whole Year ,Arecanut,1678,3192
481,Tamil Nadu,COIMBATORE,2007,Whole Year ,Arhar/Tur,394,276
482,Tamil Nadu,COIMBATORE,2007,Whole Year ,Bajra,569,943
483,Tamil Nadu,COIMBATORE,2007,Whole Year ,Banana,12126,442181
484,Tamil Nadu,COIMBATORE,2007,Whole Year ,Black pepper,129,25
485,Tamil Nadu,COIMBATORE,2007,Whole Year ,Cardamom,808,63
486,Tamil Nadu,COIMBATORE,2007,Whole Year ,Cashewnut,280,160
487,Tamil Nadu,COIMBATORE,2007,Whole Year ,Castor seed,198,73
488,Tamil Nadu,COIMBATORE,2007,Whole Year ,Coconut ,107106,15978
489,Tamil Nadu,COIMBATORE,2007,Whole Year ,Coriander,1022,567
490,Tamil Nadu,COIMBATORE,2007,Whole Year ,Cotton(lint),1997,2609
491,Tamil Nadu,COIMBATORE,2007,Whole Year ,Dry chillies,1782,3024
492,Tamil Nadu,COIMBATORE,2007,Whole Year ,Gram,5245,3887
493,Tamil Nadu,COIMBATORE,2007,Whole Year ,Groundnut,14944,28061
494,Tamil Nadu,COIMBATORE,2007,Whole Year ,Horse-gram,3333,1176
495,Tamil Nadu,COIMBATORE,2007,Whole Year ,Jowar,74291,33475
496,Tamil Nadu,COIMBATORE,2007,Whole Year ,Maize,21203,111874
497,Tamil Nadu,COIMBATORE,2007,Whole Year ,Moong(Green Gram),3339,1953
498,Tamil Nadu,COIMBATORE,2007,Whole Year ,Onion,3372,39537
499,Tamil Nadu,COIMBATORE,2007,Whole Year ,Ragi,82,165
500,Tamil Nadu,COIMBATORE,2007,Whole Year ,Sesamum,982,263
501,Tamil Nadu,COIMBATORE,2007,Whole Year ,Small millets,10,8
502,Tamil Nadu,COIMBATORE,2007,Whole Year ,Sugarcane,7174,805913
503,Tamil Nadu,COIMBATORE,2007,Whole Year ,Sunflower,438,696
504,Tamil Nadu,COIMBATORE,2007,Whole Year ,Tapioca,1123,47394
505,Tamil Nadu,COIMBATORE,2007,Whole Year ,Tobacco,531,794
506,Tamil Nadu,COIMBATORE,2007,Whole Year ,Turmeric,1907,12181
507,Tamil Nadu,COIMBATORE,2007,Whole Year ,Urad,2059,536
508,Tamil Nadu,COIMBATORE,2008,Kharif     ,Rice,2573,25437
509,Tamil Nadu,COIMBATORE,2008,Kharif     ,Small millets,8,6
510,Tamil Nadu,COIMBATORE,2008,Whole Year ,Arecanut,1608,3305
511,Tamil Nadu,COIMBATORE,2008,Whole Year ,Arhar/Tur,271,67
512,Tamil Nadu,COIMBATORE,2008,Whole Year ,Bajra,111,1548
513,Tamil Nadu,COIMBATORE,2008,Whole Year ,Banana,9805,487742
514,Tamil Nadu,COIMBATORE,2008,Whole Year ,Black pepper,127,25
515,Tamil Nadu,COIMBATORE,2008,Whole Year ,Cardamom,808,63
516,Tamil Nadu,COIMBATORE,2008,Whole Year ,Cashewnut,120,141
517,Tamil Nadu,COIMBATORE,2008,Whole Year ,Castor seed,92,81
518,Tamil Nadu,COIMBATORE,2008,Whole Year ,Coconut ,76902,12406000
519,Tamil Nadu,COIMBATORE,2008,Whole Year ,Coriander,194,250
520,Tamil Nadu,COIMBATORE,2008,Whole Year ,Cotton(lint),1184,2220
521,Tamil Nadu,COIMBATORE,2008,Whole Year ,Dry chillies,986,712
522,Tamil Nadu,COIMBATORE,2008,Whole Year ,Dry ginger,2,40
523,Tamil Nadu,COIMBATORE,2008,Whole Year ,Gram,1620,3681
524,Tamil Nadu,COIMBATORE,2008,Whole Year ,Groundnut,8255,27278
525,Tamil Nadu,COIMBATORE,2008,Whole Year ,Horse-gram,1939,1038
526,Tamil Nadu,COIMBATORE,2008,Whole Year ,Jowar,34484,18434
527,Tamil Nadu,COIMBATORE,2008,Whole Year ,Maize,5692,146154
528,Tamil Nadu,COIMBATORE,2008,Whole Year ,Moong(Green Gram),1565,1123
529,Tamil Nadu,COIMBATORE,2008,Whole Year ,Onion,779,29198
530,Tamil Nadu,COIMBATORE,2008,Whole Year ,Ragi,43,86
531,Tamil Nadu,COIMBATORE,2008,Whole Year ,Sesamum,873,369
532,Tamil Nadu,COIMBATORE,2008,Whole Year ,Small millets,8,6
533,Tamil Nadu,COIMBATORE,2008,Whole Year ,Sugarcane,2581,812334
534,Tamil Nadu,COIMBATORE,2008,Whole Year ,Sunflower,29,426
535,Tamil Nadu,COIMBATORE,2008,Whole Year ,Sweet potato,2,27
536,Tamil Nadu,COIMBATORE,2008,Whole Year ,Tapioca,797,43875
537,Tamil Nadu,COIMBATORE,2008,Whole Year ,Tobacco,132,676
538,Tamil Nadu,COIMBATORE,2008,Whole Year ,Turmeric,1221,12451
539,Tamil Nadu,COIMBATORE,2008,Whole Year ,Urad,1094,849
540,Tamil Nadu,COIMBATORE,2009,Kharif     ,Rice,2817,9884
541,Tamil Nadu,COIMBATORE,2009,Kharif     ,Small millets,5,5
542,Tamil Nadu,COIMBATORE,2009,Whole Year ,Arecanut,1651,3324
543,Tamil Nadu,COIMBATORE,2009,Whole Year ,Arhar/Tur,272,208
544,Tamil Nadu,COIMBATORE,2009,Whole Year ,Bajra,123,185
545,Tamil Nadu,COIMBATORE,2009,Whole Year ,Banana,9617,392089
546,Tamil Nadu,COIMBATORE,2009,Whole Year ,Black pepper,129,27
547,Tamil Nadu,COIMBATORE,2009,Whole Year ,Cardamom,808,63
548,Tamil Nadu,COIMBATORE,2009,Whole Year ,Cashewnut,111,56
549,Tamil Nadu,COIMBATORE,2009,Whole Year ,Castor seed,80,29
550,Tamil Nadu,COIMBATORE,2009,Whole Year ,Coconut ,79532,1150800
551,Tamil Nadu,COIMBATORE,2009,Whole Year ,Coriander,357,129
552,Tamil Nadu,COIMBATORE,2009,Whole Year ,Cotton(lint),948,3010
553,Tamil Nadu,COIMBATORE,2009,Whole Year ,Dry chillies,800,427
554,Tamil Nadu,COIMBATORE,2009,Whole Year ,Dry ginger,2,32
555,Tamil Nadu,COIMBATORE,2009,Whole Year ,Gram,1989,1440
556,Tamil Nadu,COIMBATORE,2009,Whole Year ,Groundnut,7201,12651
557,Tamil Nadu,COIMBATORE,2009,Whole Year ,Horse-gram,2009,687
558,Tamil Nadu,COIMBATORE,2009,Whole Year ,Jowar,33081,14835
559,Tamil Nadu,COIMBATORE,2009,Whole Year ,Maize,5130,28486
560,Tamil Nadu,COIMBATORE,2009,Whole Year ,Moong(Green Gram),1822,1248
561,Tamil Nadu,COIMBATORE,2009,Whole Year ,Onion,858,12535
562,Tamil Nadu,COIMBATORE,2009,Whole Year ,Ragi,80,217
563,Tamil Nadu,COIMBATORE,2009,Whole Year ,Sesamum,695,206
564,Tamil Nadu,COIMBATORE,2009,Whole Year ,Sugarcane,1813,167702
565,Tamil Nadu,COIMBATORE,2009,Whole Year ,Sunflower,7,9
566,Tamil Nadu,COIMBATORE,2009,Whole Year ,Sweet potato,1,15
567,Tamil Nadu,COIMBATORE,2009,Whole Year ,Tapioca,600,21061
568,Tamil Nadu,COIMBATORE,2009,Whole Year ,Tobacco,235,351
569,Tamil Nadu,COIMBATORE,2009,Whole Year ,Turmeric,1285,7507
570,Tamil Nadu,COIMBATORE,2009,Whole Year ,Urad,1017,387
571,Tamil Nadu,COIMBATORE,2010,Kharif     ,Arhar/Tur,316,214
572,Tamil Nadu,COIMBATORE,2010,Kharif     ,Castor seed,32,59
573,Tamil Nadu,COIMBATORE,2010,Kharif     ,Cotton(lint),878,2269
574,Tamil Nadu,COIMBATORE,2010,Kharif     ,Groundnut,6440,13090
575,Tamil Nadu,COIMBATORE,2010,Kharif     ,Horse-gram,1649,509
576,Tamil Nadu,COIMBATORE,2010,Kharif     ,Maize,3847,22512
577,Tamil Nadu,COIMBATORE,2010,Kharif     ,Moong(Green Gram),1485,683
578,Tamil Nadu,COIMBATORE,2010,Kharif     ,Ragi,57,137
579,Tamil Nadu,COIMBATORE,2010,Kharif     ,Rice,2666,10419
580,Tamil Nadu,COIMBATORE,2010,Kharif     ,Sunflower,3,4
581,Tamil Nadu,COIMBATORE,2010,Kharif     ,Urad,994,677
582,Tamil Nadu,COIMBATORE,2010,Rabi       ,Gram,1619,1162
583,Tamil Nadu,COIMBATORE,2010,Whole Year ,Sugarcane,1505,175225
584,Tamil Nadu,COIMBATORE,2011,Kharif     ,Bajra,91,201
585,Tamil Nadu,COIMBATORE,2011,Kharif     ,Cotton(lint),1316,5227
586,Tamil Nadu,COIMBATORE,2011,Kharif     ,Groundnut,5420,13612
587,Tamil Nadu,COIMBATORE,2011,Kharif     ,Jowar,18112,13059
588,Tamil Nadu,COIMBATORE,2011,Kharif     ,Maize,2119,16962
589,Tamil Nadu,COIMBATORE,2011,Kharif     ,Ragi,19,50
590,Tamil Nadu,COIMBATORE,2011,Kharif     ,Rice,2629,10486
591,Tamil Nadu,COIMBATORE,2011,Rabi       ,Bajra,3,9
592,Tamil Nadu,COIMBATORE,2011,Rabi       ,Cotton(lint),118,325
593,Tamil Nadu,COIMBATORE,2011,Rabi       ,Groundnut,1657,4278
594,Tamil Nadu,COIMBATORE,2011,Rabi       ,Jowar,5002,5655
595,Tamil Nadu,COIMBATORE,2011,Rabi       ,Maize,2325,16166
596,Tamil Nadu,COIMBATORE,2011,Rabi       ,Rapeseed &Mustard,3,1
597,Tamil Nadu,COIMBATORE,2011,Rabi       ,Wheat,3,910330
598,Tamil Nadu,COIMBATORE,2011,Whole Year ,Arecanut,1732,3280
599,Tamil Nadu,COIMBATORE,2011,Whole Year ,Arhar/Tur,309,269
600,Tamil Nadu,COIMBATORE,2011,Whole Year ,Banana,8634,339894
601,Tamil Nadu,COIMBATORE,2011,Whole Year ,Black pepper,129,27
602,Tamil Nadu,COIMBATORE,2011,Whole Year ,Cardamom,808,63
603,Tamil Nadu,COIMBATORE,2011,Whole Year ,Cashewnut,105,28
604,Tamil Nadu,COIMBATORE,2011,Whole Year ,Castor seed,32,11
605,Tamil Nadu,COIMBATORE,2011,Whole Year ,Coconut ,82704,1250800000
606,Tamil Nadu,COIMBATORE,2011,Whole Year ,Coriander,173,81
607,Tamil Nadu,COIMBATORE,2011,Whole Year ,Dry chillies,628,274
608,Tamil Nadu,COIMBATORE,2011,Whole Year ,Dry ginger,1,11
609,Tamil Nadu,COIMBATORE,2011,Whole Year ,Gram,1562,1004
610,Tamil Nadu,COIMBATORE,2011,Whole Year ,Horse-gram,1661,781
611,Tamil Nadu,COIMBATORE,2011,Whole Year ,Moong(Green Gram),1922,1165
612,Tamil Nadu,COIMBATORE,2011,Whole Year ,Onion,891,10636
613,Tamil Nadu,COIMBATORE,2011,Whole Year ,Small millets,2,2
614,Tamil Nadu,COIMBATORE,2011,Whole Year ,Sugarcane,1484,192425
615,Tamil Nadu,COIMBATORE,2011,Whole Year ,Sunflower,48,88
616,Tamil Nadu,COIMBATORE,2011,Whole Year ,Tapioca,652,24556
617,Tamil Nadu,COIMBATORE,2011,Whole Year ,Tobacco,86,232
618,Tamil Nadu,COIMBATORE,2011,Whole Year ,Turmeric,2454,27931
619,Tamil Nadu,COIMBATORE,2011,Whole Year ,Urad,1391,990
620,Tamil Nadu,COIMBATORE,2012,Kharif     ,Arhar/Tur,212,88
621,Tamil Nadu,COIMBATORE,2012,Kharif     ,Castor seed,64,11
622,Tamil Nadu,COIMBATORE,2012,Kharif     ,Cotton(lint),558,979
623,Tamil Nadu,COIMBATORE,2012,Kharif     ,Groundnut,5434,8549
624,Tamil Nadu,COIMBATORE,2012,Kharif     ,Horse-gram,1616,638
625,Tamil Nadu,COIMBATORE,2012,Kharif     ,Maize,4601,16919
626,Tamil Nadu,COIMBATORE,2012,Kharif     ,Moong(Green Gram),1398,300
627,Tamil Nadu,COIMBATORE,2012,Kharif     ,Ragi,25,47
628,Tamil Nadu,COIMBATORE,2012,Kharif     ,Rice,2156,7890
629,Tamil Nadu,COIMBATORE,2012,Kharif     ,Sunflower,4,5
630,Tamil Nadu,COIMBATORE,2012,Kharif     ,Urad,987,526
631,Tamil Nadu,COIMBATORE,2012,Rabi       ,Gram,1295,929
632,Tamil Nadu,COIMBATORE,2012,Whole Year ,Sugarcane,1404,147841
633,Tamil Nadu,COIMBATORE,2013,Kharif     ,Bajra,56,128
634,Tamil Nadu,COIMBATORE,2013,Kharif     ,Castor seed,66,23
635,Tamil Nadu,COIMBATORE,2013,Kharif     ,Cotton(lint),336,768
636,Tamil Nadu,COIMBATORE,2013,Kharif     ,Groundnut,4341,10788
637,Tamil Nadu,COIMBATORE,2013,Kharif     ,Horse-gram,969,930
638,Tamil Nadu,COIMBATORE,2013,Kharif     ,Jowar,18516,16636
639,Tamil Nadu,COIMBATORE,2013,Kharif     ,Maize,3082,20147
640,Tamil Nadu,COIMBATORE,2013,Kharif     ,Moong(Green Gram),677,486
641,Tamil Nadu,COIMBATORE,2013,Kharif     ,Onion,708,12036
642,Tamil Nadu,COIMBATORE,2013,Kharif     ,Ragi,8,22
643,Tamil Nadu,COIMBATORE,2013,Kharif     ,Rice,2158,10139
644,Tamil Nadu,COIMBATORE,2013,Kharif     ,Sunflower,1,2
645,Tamil Nadu,COIMBATORE,2013,Kharif     ,Urad,646,543
646,Tamil Nadu,COIMBATORE,2013,Rabi       ,Bajra,18,36
647,Tamil Nadu,COIMBATORE,2013,Rabi       ,Cotton(lint),12,29
648,Tamil Nadu,COIMBATORE,2013,Rabi       ,Groundnut,714,1601
649,Tamil Nadu,COIMBATORE,2013,Rabi       ,Horse-gram,880,840
650,Tamil Nadu,COIMBATORE,2013,Rabi       ,Jowar,6485,6469
651,Tamil Nadu,COIMBATORE,2013,Rabi       ,Maize,2361,15650
652,Tamil Nadu,COIMBATORE,2013,Rabi       ,Moong(Green Gram),297,240
653,Tamil Nadu,COIMBATORE,2013,Rabi       ,Onion,78,661
654,Tamil Nadu,COIMBATORE,2013,Rabi       ,Ragi,2,8
655,Tamil Nadu,COIMBATORE,2013,Rabi       ,Rapeseed &Mustard,3,1
656,Tamil Nadu,COIMBATORE,2013,Rabi       ,Urad,153,131
657,Tamil Nadu,COIMBATORE,2013,Whole Year ,Arecanut,1817,3686
658,Tamil Nadu,COIMBATORE,2013,Whole Year ,Arhar/Tur,544,526
659,Tamil Nadu,COIMBATORE,2013,Whole Year ,Banana,7412,324506
660,Tamil Nadu,COIMBATORE,2013,Whole Year ,Black pepper,128,26
661,Tamil Nadu,COIMBATORE,2013,Whole Year ,Cardamom,808,63
662,Tamil Nadu,COIMBATORE,2013,Whole Year ,Cashewnut,103,29
663,Tamil Nadu,COIMBATORE,2013,Whole Year ,Coconut ,84531,1212000000
664,Tamil Nadu,COIMBATORE,2013,Whole Year ,Coriander,138,48
665,Tamil Nadu,COIMBATORE,2013,Whole Year ,Dry chillies,481,131
666,Tamil Nadu,COIMBATORE,2013,Whole Year ,Gram,1162,811
667,Tamil Nadu,COIMBATORE,2013,Whole Year ,Sugarcane,1170,121181
668,Tamil Nadu,COIMBATORE,2013,Whole Year ,Sweet potato,2,42
669,Tamil Nadu,COIMBATORE,2013,Whole Year ,Tapioca,340,10174
670,Tamil Nadu,COIMBATORE,2013,Whole Year ,Tobacco,100,159
671,Tamil Nadu,COIMBATORE,2013,Whole Year ,Turmeric,1203,6472
672,Tamil Nadu,CUDDALORE,1997,Kharif     ,Banana,3201,79293
673,Tamil Nadu,CUDDALORE,1997,Kharif     ,Horse-gram,90,50
674,Tamil Nadu,CUDDALORE,1997,Kharif     ,Onion,42,340
675,Tamil Nadu,CUDDALORE,1997,Kharif     ,Sesamum,6863,3840
676,Tamil Nadu,CUDDALORE,1997,Kharif     ,Small millets,1718,1900
677,Tamil Nadu,CUDDALORE,1997,Whole Year ,Arhar/Tur,461,230
678,Tamil Nadu,CUDDALORE,1997,Whole Year ,Bajra,6184,15120
679,Tamil Nadu,CUDDALORE,1997,Whole Year ,Banana,3459,102500
680,Tamil Nadu,CUDDALORE,1997,Whole Year ,Cashewnut,24185,3720
681,Tamil Nadu,CUDDALORE,1997,Whole Year ,Castor seed,10,10
682,Tamil Nadu,CUDDALORE,1997,Whole Year ,Coriander,5101,420
683,Tamil Nadu,CUDDALORE,1997,Whole Year ,Cotton(lint),2147,2840
684,Tamil Nadu,CUDDALORE,1997,Whole Year ,Dry chillies,253,150
685,Tamil Nadu,CUDDALORE,1997,Whole Year ,Groundnut,40268,85120
686,Tamil Nadu,CUDDALORE,1997,Whole Year ,Jowar,2677,2370
687,Tamil Nadu,CUDDALORE,1997,Whole Year ,Maize,3,10
688,Tamil Nadu,CUDDALORE,1997,Whole Year ,Moong(Green Gram),4441,3380
689,Tamil Nadu,CUDDALORE,1997,Whole Year ,Onion,121,920
690,Tamil Nadu,CUDDALORE,1997,Whole Year ,Pulses total,43239,24780
691,Tamil Nadu,CUDDALORE,1997,Whole Year ,Ragi,789,2130
692,Tamil Nadu,CUDDALORE,1997,Whole Year ,Rapeseed &Mustard,17,10
693,Tamil Nadu,CUDDALORE,1997,Whole Year ,Rice,116625,358110
694,Tamil Nadu,CUDDALORE,1997,Whole Year ,Sugarcane,23826,28322000
695,Tamil Nadu,CUDDALORE,1997,Whole Year ,Sunflower,19,20
